TIME,RPM,TPS,Tempmotor,Pressaocomb,Velocidade
894.664,9059,37.7,90.6,2.87,44.5
894.704,9105,39.2,90.5,2.86,45.4
894.744,9192,40.5,90.6,2.86,45.8
894.784,9309,42.0,90.6,2.86,45.9
894.824,9389,43.7,90.5,2.86,46.8
894.864,9513,45.4,90.4,2.86,47.2
894.904,9586,47.5,90.4,2.85,47.5
894.944,9671,49.0,90.4,2.84,48.3
894.984,9849,50.1,90.3,2.84,48.7
895.024,9959,50.7,90.3,2.85,49.0
895.064,9984,51.2,90.3,2.83,49.9
895.104,10136,51.3,90.0,2.84,50.4
895.144,10250,51.3,89.0,2.85,50.5
895.184,10292,51.5,86.8,2.84,51.5
895.224,10427,51.5,89.2,2.85,51.6
895.264,10518,51.5,85.3,2.85,52.1
895.304,10589,51.3,84.4,2.85,53.1
895.344,10718,50.6,83.8,2.85,53.0
895.384,10770,45.6,83.2,2.86,53.4
895.424,10826,35.1,83.4,2.87,54.5
895.464,10927,27.9,83.7,2.87,54.2
895.504,11170,20.4,84.4,2.87,54.6
895.544,11180,15.1,85.2,2.87,54.6
895.584,10821,10.5,88.7,2.87,53.9
895.624,10370,1.5,86.8,2.88,54.3
895.664,9868,0.1,84.4,2.86,53.7
895.704,9467,0.0,84.5,2.87,53.4
895.744,9004,0.0,86.0,2.87,53.8
895.784,8574,0.1,90.2,2.89,53.2
895.824,8145,1.9,90.4,2.87,53.6
895.864,7713,17.0,90.5,2.86,53.2
895.904,7295,31.6,90.5,2.86,52.7
895.944,7277,38.7,90.5,2.86,52.9
895.984,7644,41.0,90.4,2.86,52.8
896.024,8200,41.2,90.4,2.86,52.2
896.064,9035,40.1,90.3,2.85,52.7
896.104,9704,33.4,90.3,2.87,52.4
896.144,10058,11.4,90.1,2.87,51.6
896.184,10169,0.9,89.5,2.87,52.0
896.224,9779,0.0,89.8,2.87,51.6
896.264,9033,0.0,90.1,2.85,51.6
896.304,8001,0.0,90.4,2.86,51.9
896.344,6846,0.0,90.5,2.87,52.0
896.384,6445,0.1,90.6,2.87,52.3
896.424,6337,2.5,90.5,2.86,52.1
896.464,6747,12.2,90.6,2.86,51.2
896.504,6884,25.3,90.6,2.87,51.0
896.544,7203,31.6,90.7,2.87,50.6
896.584,7380,33.4,90.7,2.86,49.8
896.624,7563,36.2,90.7,2.87,50.2
896.664,7666,41.6,90.7,2.87,49.9
896.704,7186,42.2,90.7,2.86,50.1
896.744,7130,38.6,90.8,2.87,51.1
896.784,7318,37.2,90.9,2.87,51.2
896.824,7310,37.0,90.8,2.86,51.2
896.864,7333,37.0,90.8,2.87,52.2
896.904,7431,36.8,90.8,2.87,52.5
896.944,7481,36.9,90.8,2.86,53.0
896.984,7549,36.8,90.8,2.87,53.5
897.024,7585,36.7,90.8,2.87,53.6
897.064,7642,36.6,90.8,2.87,54.2
897.104,7809,36.7,90.7,2.87,54.4
897.144,7782,36.7,90.7,2.86,54.8
897.184,7795,35.9,90.7,2.88,55.3
897.224,7866,35.8,90.8,2.87,55.6
897.264,7921,35.5,90.8,2.87,56.3
897.304,7996,35.3,90.8,2.86,56.4
897.344,7972,35.2,90.8,2.86,56.8
897.384,8050,35.0,90.7,2.87,57.3
897.424,8161,34.9,90.7,2.86,57.1
897.464,8161,34.8,90.7,2.86,57.7
897.504,8178,34.1,90.7,2.87,58.0
897.544,8246,33.9,90.7,2.87,58.2
897.584,8295,33.9,90.7,2.86,58.9
897.624,8290,33.9,90.6,2.87,58.8
897.664,8299,33.9,90.6,2.86,59.3
897.704,8410,33.8,90.6,2.86,59.2
897.744,8421,33.9,90.6,2.85,59.2
897.784,8449,33.5,90.6,2.86,60.2
897.824,8502,33.0,90.5,2.86,60.2
897.864,8519,33.0,90.5,2.85,60.8
897.904,8566,32.7,90.5,2.87,60.7
897.944,8590,32.1,90.3,2.87,60.9
897.984,8656,31.6,90.4,2.85,61.3
898.024,8656,31.3,90.4,2.86,61.1
898.064,8673,29.4,90.5,2.87,62.2
898.104,8754,28.8,90.6,2.86,62.1
898.144,8742,28.7,90.6,2.86,62.5
898.184,8782,28.5,90.6,2.87,62.3
898.224,8779,27.9,90.6,2.86,62.3
898.264,8837,27.7,90.6,2.86,62.9
898.304,8834,27.8,90.6,2.86,63.1
898.344,8850,27.5,90.6,2.86,63.0
898.384,8874,27.2,90.6,2.86,63.4
898.424,8811,24.8,90.6,2.86,63.8
898.464,8919,20.7,90.7,2.86,63.3
898.504,8825,19.8,90.7,2.86,63.6
898.544,8783,19.3,90.8,2.87,63.6
898.584,8736,18.7,90.7,2.85,62.9
898.624,8680,18.9,90.7,2.87,63.3
898.664,8679,18.3,90.8,2.86,62.9
898.704,8571,17.5,90.8,2.86,62.8
898.744,8435,16.9,90.8,2.86,62.4
898.784,8277,15.0,90.7,2.86,62.1
898.824,8060,12.2,90.7,2.85,61.3
898.864,8090,4.8,90.7,2.86,61.1
898.904,8223,0.5,90.8,2.86,60.7
898.944,8089,0.2,90.8,2.87,60.3
898.984,8189,0.1,90.8,2.86,59.6
899.024,8065,0.0,90.6,2.86,58.7
899.064,7950,0.0,90.6,2.87,58.3
899.104,7939,0.0,90.6,2.87,57.8
899.144,7803,0.0,90.8,2.87,56.8
899.184,7704,0.0,90.8,2.87,56.5
899.224,7649,0.0,90.8,2.88,55.6
899.264,7588,0.0,90.9,2.87,54.5
899.304,7465,0.0,90.9,2.88,54.3
899.344,7363,0.0,90.9,2.87,53.5
899.384,7264,0.0,90.8,2.87,53.1
899.424,7088,0.0,90.8,2.86,52.7
899.464,6728,0.0,90.8,2.87,52.1
899.504,6401,0.0,90.8,2.86,51.9
899.544,6110,0.0,90.8,2.86,51.1
899.584,5742,0.0,90.8,2.88,51.0
899.624,5447,0.0,90.9,2.87,50.8
899.664,5146,0.0,90.9,2.87,50.1
899.704,4847,0.0,90.9,2.88,49.8
899.744,4545,0.0,90.9,2.88,49.7
899.784,4256,0.0,90.9,2.88,48.8
899.824,4021,0.4,90.9,2.89,48.9
899.864,3806,8.2,90.9,2.89,48.8
899.904,3667,36.5,90.9,2.90,48.1
899.944,3950,59.2,90.9,2.90,48.0
899.984,4527,71.6,90.9,2.89,47.5
900.024,4631,82.6,90.9,2.88,46.7
900.064,4675,81.6,91.0,2.88,46.6
900.104,4811,62.9,91.0,2.89,46.6
900.144,5197,39.4,91.0,2.90,45.9
900.184,6093,21.4,91.0,2.89,45.8
900.224,6614,26.6,90.9,2.88,45.8
900.264,6697,58.6,90.9,2.87,45.3
900.304,7309,73.9,91.0,2.84,44.9
900.344,7591,58.5,91.0,2.84,44.8
900.384,7714,18.7,91.1,2.88,44.4
900.424,7773,1.2,91.1,2.89,43.8
900.464,7480,0.1,91.0,2.86,44.0
900.504,7140,0.0,91.0,2.88,44.0
900.544,6840,0.0,90.9,2.88,43.0
900.584,6985,0.0,91.0,2.88,42.4
900.624,7024,0.0,90.9,2.86,42.2
900.664,7058,0.0,90.9,2.88,41.1
900.704,7206,0.0,91.0,2.87,40.3
900.744,7167,0.0,90.9,2.88,40.1
900.784,7211,0.0,90.9,2.87,39.4
900.824,7126,0.0,90.8,2.86,38.0
900.864,7233,0.0,90.9,2.88,37.4
900.904,7233,0.0,90.9,2.87,36.8
900.944,7089,0.0,91.0,2.88,36.4
900.984,6922,0.2,91.0,2.87,35.7
901.024,6867,1.9,90.9,2.87,35.7
901.064,6785,3.8,90.9,2.87,35.2
901.104,6695,7.1,90.8,2.87,34.5
901.144,6632,11.9,90.8,2.87,33.9
901.184,6611,18.1,90.8,2.87,33.7
901.224,6559,20.9,90.8,2.88,33.6
901.264,6580,21.6,90.8,2.87,33.4
901.304,6536,22.0,90.8,2.87,32.9
901.344,6673,22.3,90.9,2.87,32.4
901.384,6755,22.6,90.9,2.88,32.8
901.424,6966,23.7,90.9,2.87,32.6
901.464,7061,23.9,90.9,2.87,32.1
901.504,6778,22.3,91.0,2.88,32.0
901.544,6442,12.9,91.1,2.88,32.7
901.584,6451,6.2,91.1,2.87,33.3
901.624,6440,5.3,91.2,2.87,33.3
901.664,6434,9.4,91.2,2.87,33.0
901.704,6434,9.7,91.2,2.88,33.0
901.744,6461,9.9,91.1,2.88,33.4
901.784,6506,10.0,91.1,2.88,33.0
901.824,6470,10.1,91.1,2.88,32.7
901.864,6395,10.1,91.1,2.88,32.5
901.904,6387,10.6,91.1,2.89,32.4
901.944,6404,10.8,91.1,2.88,32.4
901.984,6402,11.0,91.1,2.88,32.5
902.024,6371,11.1,91.1,2.89,32.2
902.064,6399,10.8,91.1,2.88,32.1
902.104,6322,11.5,91.1,2.89,31.9
902.144,6349,12.0,91.1,2.88,32.1
902.184,6318,12.3,91.1,2.87,32.1
902.224,6313,12.3,91.1,2.89,31.9
902.264,6258,12.2,91.2,2.88,31.7
902.304,6234,12.2,91.1,2.88,32.0
902.344,6283,11.7,91.1,2.88,32.0
902.384,6250,9.8,91.1,2.89,31.6
902.424,6209,8.4,91.1,2.89,31.5
902.464,6142,8.2,91.1,2.88,31.6
902.504,6023,8.1,91.1,2.88,31.8
902.544,5853,6.9,91.1,2.87,31.7
902.584,5609,4.9,91.1,2.88,31.3
902.624,5360,3.7,91.1,2.88,31.3
902.664,5372,3.5,91.1,2.88,31.3
902.704,5618,4.1,91.2,2.88,31.0
902.744,5539,4.4,91.2,2.89,30.7
902.784,5630,4.4,91.2,2.89,29.9
902.824,5680,5.0,91.2,2.89,29.3
902.864,5506,6.1,91.2,2.89,29.6
902.904,5345,6.4,91.2,2.89,29.5
902.944,5318,6.8,91.1,2.90,29.0
902.984,5416,9.0,91.1,2.89,28.5
903.024,5406,11.9,91.1,2.89,28.4
903.064,5440,14.8,91.1,2.88,28.5
903.104,5614,18.1,91.2,2.89,28.5
903.144,6019,20.9,91.2,2.89,28.4
903.184,6265,23.4,91.2,2.89,28.2
903.224,6061,24.6,91.2,2.89,28.6
903.264,6000,24.7,91.1,2.88,29.3
903.304,5969,23.1,91.1,2.89,30.0
903.344,6062,22.6,91.0,2.89,30.3
903.384,6187,22.6,91.0,2.89,30.5
903.424,6238,22.7,90.9,2.88,30.7
903.464,6216,22.8,90.9,2.89,31.4
903.504,6241,22.7,90.8,2.89,31.9
903.544,6389,22.7,90.9,2.89,31.8
903.584,6347,22.8,90.9,2.88,32.0
903.624,6438,22.6,90.9,2.88,32.4
903.664,6411,20.2,90.9,2.88,33.0
903.704,6414,16.0,91.0,2.88,33.2
903.744,6478,15.3,91.0,2.89,33.1
903.784,6527,15.2,91.0,2.88,33.3
903.824,6580,15.2,90.9,2.88,33.5
903.864,6593,15.1,90.9,2.88,33.2
903.904,6620,15.0,90.9,2.88,33.6
903.944,6700,14.8,90.9,2.88,33.7
903.984,6634,14.4,90.9,2.88,33.8
904.024,6634,13.4,90.8,2.88,34.2
904.064,6680,13.4,90.8,2.88,34.5
904.104,6712,14.2,90.7,2.88,34.7
904.144,6739,14.7,90.8,2.88,34.3
904.184,6744,15.2,90.8,2.88,34.1
904.224,6703,15.3,90.9,2.87,34.8
904.264,6735,15.5,90.9,2.88,35.0
904.304,6756,16.9,91.0,2.88,34.6
904.344,6753,18.2,91.0,2.88,34.5
904.384,6795,19.4,91.1,2.88,35.1
904.424,6873,20.6,91.1,2.88,35.2
904.464,6866,24.3,91.1,2.88,34.6
904.504,6950,28.0,91.1,2.88,34.7
904.544,7044,30.5,91.1,2.88,35.3
904.584,7092,32.5,91.1,2.88,35.6
904.624,7231,35.1,91.0,2.88,35.3
904.664,7345,37.2,91.1,2.88,35.7
904.704,7341,38.3,91.1,2.88,36.5
904.744,7489,38.6,91.1,2.87,37.1
904.784,7696,38.6,91.0,2.88,37.3
904.824,7784,38.6,91.0,2.88,37.8
904.864,7861,36.9,91.0,2.87,38.8
904.904,8001,31.2,91.0,2.88,39.6
904.944,8088,29.5,91.0,2.86,39.7
904.984,8162,29.0,91.0,2.87,40.8
905.024,8270,28.6,91.0,2.87,41.3
905.064,8392,28.5,91.0,2.87,41.5
905.104,8452,28.4,90.9,2.87,42.0
905.144,8527,28.3,90.9,2.87,42.8
905.184,8622,28.3,90.8,2.87,42.9
905.224,8717,28.3,90.8,2.86,42.9
905.264,8782,28.4,90.7,2.86,43.8
905.304,8816,28.2,90.8,2.86,44.2
905.344,8894,28.2,90.8,2.86,44.1
905.384,8972,28.1,90.9,2.86,44.7
905.424,9010,28.1,90.8,2.86,45.2
905.464,9062,28.2,90.7,2.87,45.1
905.504,9091,28.1,90.7,2.85,45.6
905.544,9096,28.0,90.8,2.86,46.4
905.584,9191,27.7,90.9,2.86,46.1
905.624,9217,27.6,90.9,2.86,46.2
905.664,9192,27.4,90.9,2.87,46.7
905.704,9251,27.2,90.9,2.86,46.8
905.744,9287,27.1,90.8,2.86,46.3
905.784,9285,27.2,90.7,2.85,47.0
905.824,9298,27.2,90.7,2.85,47.0
905.864,9321,27.4,90.7,2.85,46.5
905.904,9355,27.5,90.8,2.85,47.3
905.944,9361,27.7,90.8,2.86,47.1
905.984,9380,27.9,90.7,2.86,47.0
906.024,9400,27.9,90.6,2.85,47.4
906.064,9410,27.6,90.5,2.84,47.5
906.104,9409,25.2,90.5,2.86,47.1
906.144,9379,19.4,90.6,2.85,47.4
906.184,9309,13.8,90.7,2.85,47.8
906.224,9177,8.1,90.7,2.85,47.1
906.264,8904,4.9,90.7,2.85,47.2
906.304,8518,1.6,90.6,2.86,47.4
906.344,8229,0.1,90.6,2.86,46.6
906.384,8391,0.0,90.6,2.86,45.9
906.424,8203,0.0,90.7,2.86,45.9
906.464,8329,0.0,90.8,2.87,44.5
906.504,8369,0.0,90.9,2.87,43.5
906.544,8233,0.0,90.8,2.86,43.1
906.584,8188,0.0,90.8,2.87,42.3
906.624,8123,0.0,90.8,2.87,41.3
906.664,7993,0.0,90.8,2.87,41.1
906.704,7801,0.0,90.7,2.86,40.6
906.744,7712,0.0,90.7,2.86,39.7
906.784,7638,0.0,90.7,2.87,39.0
906.824,7504,0.0,90.7,2.87,38.8
906.864,7393,0.0,90.7,2.87,38.5
906.904,7345,0.5,90.7,2.87,37.5
906.944,7194,1.5,90.7,2.87,37.3
906.984,7059,1.9,90.8,2.87,37.0
907.024,7043,3.4,90.8,2.88,36.2
907.064,7000,7.4,90.8,2.88,35.2
907.104,6884,9.0,90.8,2.87,35.0
907.144,6786,9.8,90.8,2.86,34.8
907.184,6734,10.0,90.7,2.88,34.7
907.224,6715,10.5,90.7,2.86,34.3
907.264,6683,11.5,90.6,2.88,34.0
907.304,6603,11.9,90.6,2.87,34.0
907.344,6514,12.7,90.6,2.87,33.9
907.384,6490,13.7,90.6,2.88,33.2
907.424,6422,14.6,90.7,2.88,32.9
907.464,6445,15.9,90.8,2.87,32.5
907.504,6523,16.3,90.8,2.88,33.1
907.544,6566,16.3,90.9,2.87,32.8
907.584,6663,16.5,90.9,2.88,32.4
907.624,6782,16.5,90.9,2.87,32.3
907.664,6848,16.6,90.8,2.87,32.7
907.704,6747,16.6,90.8,2.88,32.7
907.744,6465,16.1,90.8,2.87,32.4
907.784,6384,14.8,90.8,2.88,32.5
907.824,6423,14.6,90.8,2.88,32.9
907.864,6499,14.5,90.8,2.87,33.6
907.904,6536,14.6,90.8,2.87,33.5
907.944,6505,14.5,90.7,2.87,33.2
907.984,6473,14.5,90.7,2.88,33.3
908.024,6596,14.5,90.7,2.86,33.9
908.064,6658,14.3,90.7,2.88,34.0
908.104,6697,13.5,90.7,2.87,33.5
908.144,6650,11.5,90.7,2.88,33.5
908.184,6647,10.9,90.6,2.88,34.0
908.224,6527,10.1,90.6,2.88,34.1
908.264,6439,8.4,90.6,2.88,33.5
908.304,6311,6.5,90.7,2.88,33.1
908.344,6227,5.8,90.8,2.88,33.3
908.384,6047,5.6,90.8,2.88,33.6
908.424,5815,5.5,90.8,2.88,32.9
908.464,5483,5.5,90.8,2.89,32.1
908.504,5210,5.5,90.8,2.89,31.6
908.544,5252,5.6,90.8,2.89,31.4
908.584,5495,7.7,90.9,2.88,30.6
908.624,5411,10.1,90.9,2.88,29.8
908.664,5743,13.4,90.9,2.90,29.0
908.704,5807,16.8,90.9,2.88,28.4
908.744,5616,19.1,90.9,2.90,28.8
908.784,5398,22.2,90.9,2.89,29.0
908.824,5549,27.3,90.9,2.89,29.0
908.864,6104,37.8,90.9,2.89,28.6
908.904,6839,46.2,90.9,2.88,28.4
908.944,6875,49.1,90.9,2.88,28.9
908.984,7077,46.3,90.8,2.87,29.8
909.024,6963,32.1,90.9,2.87,30.8
909.064,7119,25.0,90.9,2.88,31.6
909.104,7083,24.4,91.0,2.88,32.0
909.144,6990,24.5,90.9,2.88,32.6
909.184,6954,24.4,90.9,2.88,33.6
909.224,6905,24.5,90.9,2.88,34.1
909.264,6908,24.5,90.9,2.88,34.1
909.304,7036,24.4,90.8,2.88,34.3
909.344,7091,24.3,90.8,2.88,34.9
909.384,6995,23.0,90.7,2.88,35.4
909.424,7065,21.1,90.6,2.88,35.2
909.464,6974,19.5,90.5,2.88,35.3
909.504,6968,16.7,90.5,2.88,35.9
909.544,7067,16.3,90.5,2.87,36.3
909.584,7005,16.1,90.6,2.88,36.3
909.624,6995,16.0,90.7,2.88,36.5
909.664,7080,16.0,90.8,2.88,36.7
909.704,7062,15.7,90.9,2.88,36.7
909.744,7031,14.5,90.9,2.88,36.4
909.784,7026,13.5,90.9,2.87,36.6
909.824,7032,13.3,90.8,2.88,36.9
909.864,7034,13.2,90.9,2.88,37.0
909.904,7014,13.0,90.9,2.88,36.3
909.944,6972,13.0,90.9,2.87,35.9
909.984,6993,12.7,90.8,2.86,35.7
910.024,6992,12.2,90.8,2.88,35.7
910.064,6992,11.5,90.7,2.87,35.6
910.104,6957,10.0,90.6,2.88,35.4
910.144,6907,8.0,90.6,2.87,35.1
910.184,6817,6.9,90.7,2.87,35.4
910.224,6675,6.8,90.8,2.86,35.4
910.264,6576,7.0,90.8,2.87,35.3
910.304,6469,6.9,90.8,2.86,35.3
910.344,6346,7.2,90.9,2.87,35.8
910.384,6251,7.3,90.9,2.87,36.0
910.424,6338,7.6,91.0,2.87,35.2
910.464,6441,9.8,91.0,2.87,34.4
910.504,6368,12.0,91.1,2.87,34.7
910.544,6228,13.7,91.1,2.88,34.9
910.584,6290,15.2,91.0,2.88,34.1
910.624,6351,18.3,91.0,2.87,33.6
910.664,6446,21.0,91.0,2.88,33.7
910.704,6633,23.3,91.1,2.87,34.3
910.744,6783,24.4,91.1,2.87,33.4
910.784,6922,24.8,91.1,2.88,32.7
910.824,6732,22.9,91.1,2.87,32.5
910.864,6683,16.5,91.1,2.88,32.9
910.904,6469,13.1,91.1,2.88,33.1
910.944,6435,11.9,91.1,2.89,33.0
910.984,6445,11.6,91.0,2.89,32.9
911.024,6479,11.5,91.0,2.89,33.1
911.064,6496,11.5,91.0,2.88,33.2
911.104,6497,12.2,91.0,2.89,33.1
911.144,6530,13.9,90.9,2.89,33.1
911.184,6539,15.3,90.9,2.88,33.6
911.224,6602,16.1,90.9,2.88,33.9
911.264,6633,16.5,90.9,2.88,34.4
911.304,6584,16.6,91.0,2.88,34.6
911.344,6598,17.1,91.0,2.88,34.5
911.384,6650,19.2,91.0,2.88,34.5
911.424,6734,20.6,91.0,2.88,35.0
911.464,6795,22.1,91.0,2.88,35.2
911.504,6774,24.2,91.0,2.88,35.1
911.544,6876,25.8,91.0,2.88,35.1
911.584,6959,27.4,91.0,2.88,36.0
911.624,7015,29.1,90.9,2.89,36.1
911.664,7043,29.6,90.9,2.88,36.0
911.704,7221,27.1,90.8,2.89,36.3
911.744,7156,21.3,90.9,2.88,37.1
911.784,7053,16.4,90.9,2.88,37.2
911.824,7122,15.4,90.9,2.88,37.1
911.864,7117,12.9,90.8,2.88,37.3
911.904,7016,12.2,90.9,2.88,37.5
911.944,6997,12.1,90.9,2.88,37.6
911.984,7031,12.2,90.9,2.88,37.3
912.024,7026,12.4,90.8,2.87,37.0
912.064,6989,12.5,90.6,2.88,37.3
912.104,6983,14.3,90.5,2.88,37.0
912.144,7029,16.9,90.6,2.88,36.8
912.184,7054,19.0,90.8,2.88,36.3
912.224,7047,19.8,91.0,2.88,36.1
912.264,7024,20.1,91.0,2.88,35.5
912.304,7016,20.3,91.1,2.87,35.5
912.344,7013,20.3,91.1,2.87,35.1
912.384,7128,20.3,91.1,2.88,35.1
912.424,7103,20.0,91.0,2.87,35.9
912.464,7073,17.0,91.0,2.87,36.6
912.504,7174,15.6,91.1,2.87,36.6
912.544,7118,16.2,91.0,2.87,36.7
912.584,7102,19.5,91.0,2.86,37.2
912.624,7206,24.6,91.0,2.87,37.0
912.664,7278,29.8,91.0,2.87,36.8
912.704,7423,38.3,91.0,2.87,36.7
912.744,7498,44.6,91.0,2.86,37.5
912.784,7944,47.0,91.0,2.86,37.6
912.824,8211,48.0,91.0,2.86,37.4
912.864,8538,46.1,90.9,2.84,37.9
912.904,8451,37.1,90.9,2.85,39.1
912.944,8682,29.6,91.0,2.85,39.4
912.984,8808,28.6,91.0,2.86,39.7
913.024,8815,27.2,91.0,2.86,40.8
913.064,8734,24.1,91.0,2.85,41.2
913.104,8693,22.6,90.9,2.85,40.9
913.144,8524,22.3,90.9,2.85,41.0
913.184,8323,22.2,90.9,2.85,41.5
913.224,8231,22.1,90.9,2.87,41.1
913.264,8189,22.0,90.9,2.86,40.9
913.304,8166,22.1,91.0,2.86,41.6
913.344,8173,22.3,91.0,2.87,42.4
913.384,8270,24.8,90.9,2.87,42.1
913.424,8327,29.3,91.0,2.86,41.9
913.464,8403,30.6,91.0,2.87,42.0
913.504,8443,31.1,90.9,2.87,42.1
913.544,8490,31.1,90.8,2.86,42.4
913.584,8570,31.3,90.8,2.83,42.9
913.624,8668,31.2,90.9,2.84,43.3
913.664,8747,30.7,90.9,2.86,43.1
913.704,8751,30.0,90.9,2.86,43.7
913.744,8833,30.1,90.8,2.84,44.5
913.784,9008,30.6,90.7,2.86,44.4
913.824,9014,30.9,90.8,2.86,45.0
913.864,9024,30.9,90.8,2.85,45.6
913.904,9142,30.8,90.9,2.86,45.8
913.944,9194,28.4,90.9,2.85,45.9
913.984,9103,17.1,90.9,2.87,46.6
914.024,9042,8.6,90.8,2.87,46.8
914.064,8846,5.4,90.8,2.86,46.4
914.104,8560,1.2,90.8,2.87,46.6
914.144,8234,0.0,90.8,2.87,46.2
914.184,7998,0.0,90.8,2.87,45.6
914.224,8179,0.0,90.9,2.87,44.9
914.264,7929,0.0,91.0,2.86,44.7
914.304,8036,0.0,91.1,2.87,43.5
914.344,8061,0.0,90.9,2.87,42.6
914.384,8036,0.4,90.9,2.87,42.3
914.424,7963,0.8,90.8,2.87,41.1
914.464,7855,0.9,90.8,2.87,40.3
914.504,7717,0.8,90.8,2.87,40.0
914.544,7564,1.0,90.9,2.88,39.5
914.584,7465,1.2,90.8,2.88,38.4
914.624,7394,1.7,90.8,2.88,37.6
914.664,7287,2.2,90.9,2.87,37.5
914.704,7150,2.6,90.9,2.87,36.9
914.744,7051,2.7,90.9,2.87,36.2
914.784,6981,2.9,90.8,2.88,35.4
914.824,6903,2.9,90.8,2.87,35.2
914.864,6787,3.0,90.8,2.87,34.9
914.904,6692,2.8,90.8,2.88,34.3
914.944,6617,3.0,90.8,2.88,33.6
914.984,6530,3.0,90.7,2.88,33.3
915.024,6412,3.0,90.8,2.87,33.0
915.064,6289,3.1,90.9,2.88,32.4
915.104,6261,3.1,90.9,2.88,31.7
915.144,6137,3.1,90.9,2.88,31.2
915.184,6020,3.1,90.9,2.88,31.1
915.224,5899,3.0,91.0,2.88,30.6
915.264,5843,3.0,91.0,2.89,29.9
915.304,5785,3.0,91.0,2.89,29.3
915.344,5668,3.2,91.0,2.88,29.0
915.384,5554,3.5,91.0,2.88,28.7
915.424,5464,3.8,91.0,2.88,28.3
915.464,5369,3.9,91.0,2.88,27.6
915.504,5324,4.6,91.1,2.88,27.3
915.544,5261,5.5,91.0,2.89,27.0
915.584,5139,7.5,91.1,2.89,27.3
915.624,5049,8.6,91.1,2.90,27.5
915.664,4982,8.8,91.0,2.90,27.1
915.704,4879,9.0,91.0,2.89,27.1
915.744,4793,9.2,91.0,2.90,26.9
915.784,4795,9.2,91.0,2.90,27.1
915.824,4922,9.2,91.0,2.90,26.9
915.864,5167,9.3,91.0,2.89,26.8
915.904,5286,9.3,91.0,2.90,26.6
915.944,5359,9.3,90.9,2.89,26.4
915.984,4973,9.4,90.9,2.90,26.6
916.024,4654,8.9,91.0,2.90,26.6
916.064,4379,7.9,91.0,2.90,26.3
916.104,4407,7.9,91.0,2.90,25.6
916.144,4588,8.0,91.0,2.90,25.1
916.184,4685,8.1,91.0,2.89,24.2
916.224,4667,8.1,91.0,2.89,23.7
916.264,4814,7.0,91.0,2.89,24.0
916.304,4948,5.3,91.1,2.89,24.2
916.344,4928,5.0,91.1,2.88,24.4
916.384,4680,5.1,91.1,2.89,24.6
916.424,4354,5.1,91.1,2.89,24.7
916.464,4171,5.3,91.1,2.89,24.5
916.504,4163,5.6,91.1,2.89,24.4
916.544,4163,7.2,91.1,2.89,24.3
916.584,4167,10.0,91.2,2.90,24.5
916.624,4330,12.5,91.2,2.90,24.8
916.664,4570,13.7,91.1,2.90,25.1
916.704,4710,14.6,91.1,2.90,24.9
916.744,4566,16.4,91.1,2.90,24.7
916.784,4648,21.7,91.1,2.89,24.5
916.824,4963,25.6,91.1,2.90,24.6
916.864,5314,25.7,91.2,2.89,24.9
916.904,5342,19.0,91.2,2.90,25.0
916.944,5236,16.5,91.2,2.90,25.0
916.984,4985,16.1,91.1,2.89,24.8
917.024,4770,16.1,91.1,2.90,24.7
917.064,4635,16.1,91.1,2.90,24.5
917.104,4573,16.5,91.1,2.91,24.3
917.144,4881,19.3,91.1,2.91,24.0
917.184,5068,24.2,91.1,2.89,24.2
917.224,4902,26.3,91.1,2.88,24.9
917.264,4974,27.5,91.0,2.88,25.5
917.304,5143,31.0,91.0,2.88,25.8
917.344,5338,34.4,91.0,2.88,26.3
917.384,5385,37.2,91.0,2.88,26.8
917.424,5378,41.1,90.9,2.89,26.9
917.464,5385,46.5,90.9,2.89,27.6
917.504,5376,53.2,90.9,2.88,27.9
917.544,5395,56.4,90.9,2.88,28.5
917.584,5542,58.4,90.9,2.89,28.8
917.624,5768,60.3,90.9,2.89,28.7
917.664,6084,60.7,90.8,2.88,29.1
917.704,6348,59.8,90.8,2.87,29.8
917.744,6567,55.5,90.9,2.88,30.9
917.784,6691,51.6,90.9,2.87,31.6
917.824,6843,49.4,90.9,2.87,32.0
917.864,6947,48.4,91.0,2.88,32.9
917.904,7008,48.4,91.0,2.88,33.9
917.944,7169,48.4,90.9,2.87,34.7
917.984,7211,48.4,90.8,2.87,35.0
918.024,7205,48.5,90.8,2.87,35.7
918.064,7406,48.4,90.8,2.88,36.5
918.104,7577,48.2,90.9,2.87,37.1
918.144,7657,45.7,90.9,2.86,37.2
918.184,7794,40.1,91.0,2.87,37.8
918.224,7926,37.2,91.0,2.87,39.0
918.264,8068,35.4,91.0,2.88,39.6
918.304,8111,35.0,90.9,2.87,40.2
918.344,8220,34.8,90.9,2.87,40.8
918.384,8353,35.4,90.9,2.87,41.6
918.424,8467,37.1,90.9,2.85,41.9
918.464,8551,38.6,90.9,2.87,42.3
918.504,8669,40.8,90.9,2.87,43.3
918.544,8869,43.3,91.0,2.85,43.8
918.584,8938,45.9,90.9,2.86,44.3
918.624,9000,46.8,91.0,2.85,44.8
918.664,9213,47.2,91.0,2.86,45.5
918.704,9306,47.3,91.0,2.86,45.9
918.744,9379,47.0,90.9,2.86,46.5
918.784,9535,46.4,90.8,2.85,47.4
918.824,9637,45.2,90.8,2.85,47.8
918.864,9703,43.3,90.8,2.85,48.2
918.904,9830,41.5,90.8,2.85,49.0
